"Year","Month","Day","Hour","Length","Width","Centroid_lon","Centroid_lat","Equatorwd_end_lon","Equatorwd_end_lat","Polewd_end_lon","Polewd_end_lat","Mean_IVT_zonal","Mean_IVT_merid","Mean_IVT_Dir","IVT_dir_Coh","Width2","Total_IVT","lfloc_lon","lfloc_lat","IVT_landfall.zonal","IVT_landfall.merid","IVT_landfall.dir","nlfloc_lon","Date"
1984,2,27,0,2412.8,238.8,229.051,41.565,220,33,233.75,49.5,255.1,353.4,35.823,1,191.7,94.6,236.25,46,215.7,249.1,40.895,-123.75,1984-02-27
1984,2,27,6,2831.1,269.2,230.716,43.365,221.25,32.5,236.875,52.5,167.8,321.4,27.578,1,161.7,77.4,235.625,47,184,446.8,22.382,-124.375,1984-02-27
1984,2,27,12,3115.2,289.6,231.587,43.601,223.75,33,240,56.5,164.7,293.4,29.302,1,230.3,98.2,235,49,89.1,405,12.411,-125,1984-02-27
1984,2,27,18,3344.1,255.1,232.014,43.263,223.75,32,240,54.5,142.6,289.9,26.192,0.949,161.7,74.6,233.125,49.5,8.5,469.3,1.041,-126.875,1984-02-27
1984,2,28,0,3384.2,233.3,233.048,43.903,225.625,32,241.25,55,122,268.1,24.464,0.925,228.8,90.6,233.125,49.5,-1.4,350.2,359.767,-126.875,1984-02-28
1984,2,28,6,3775.9,220.3,234.777,45.24,226.875,31.5,242.5,57.5,92.7,198.7,25.018,0.879,73.8,22.7,234.375,49,-65.4,407.1,350.873,-125.625,1984-02-28
1984,2,28,12,3022.8,158.9,233.958,39.934,229.375,30.5,233.75,52.5,146.8,157.2,43.039,0.614,54.4,15.5,235.625,47,-68.5,373.9,349.622,-124.375,1984-02-28
1984,3,1,6,2101.6,119.8,234.516,38.335,230,30.5,239.375,46,229.4,141.9,58.252,1,123.8,37.1,235.625,40.5,243.6,245.5,44.78,-124.375,1984-03-01
1984,3,12,0,4102.4,489.3,217.617,32.244,205,30,242.5,43.5,348.6,197,60.527,0.976,1435,639.6,236.875,38,261,92.8,70.427,-123.125,1984-03-12
1984,3,12,6,3658.3,586.7,221.32,32.851,208.75,30,242.5,34,356.3,156,66.356,0.926,1400.9,642.2,238.75,35.5,240.7,-120.2,116.544,-121.25,1984-03-12
1984,3,12,12,3290.4,705,225.128,33.458,244.375,30,212.5,30,351.7,121.6,70.92,0.869,831,384.5,243.125,32,141.9,-134.5,133.466,-116.875,1984-03-12
1984,3,12,18,2969.5,719.9,227.577,33.923,214.375,29,245,32.5,322.6,121.4,69.376,0.881,1497.6,602.7,238.75,35.5,221.5,-39.3,100.071,-121.25,1984-03-12
1984,3,13,0,3853.4,629.3,230.857,34.338,216.875,28.5,251.875,32.5,306,133.5,66.43,0.883,1589.9,735.4,243.75,31,229.8,-79.9,109.169,-116.25,1984-03-13
1984,3,13,6,4718,500.4,232.299,34.812,211.875,32,256.25,33,287.8,138.8,64.248,0.85,751.2,364.4,235.625,42,173.7,499.8,19.164,-124.375,1984-03-13
1984,3,13,12,9416.1,537.5,203.858,31.537,158.75,22,243.75,30.5,459.1,148,72.134,0.943,705.8,459.8,236.25,39,278.9,621.5,24.167,-123.75,1984-03-13
1984,3,13,18,4188.2,577.2,233.943,35.582,215.625,31,250,44.5,249.2,121.3,64.043,0.846,1223.6,484.1,238.125,36.5,374.2,523.7,35.547,-121.875,1984-03-13
1984,3,14,0,3908.3,707.4,236.935,35.881,217.5,30.5,251.875,46,216.4,94.4,66.429,0.902,1221,434,238.75,35.5,438.4,323.8,53.552,-121.25,1984-03-14
1984,3,14,6,3741.1,789.1,243.446,36.875,225,25.5,258.75,43,179.6,86.6,64.26,0.989,1291,254.5,240,34.5,368.4,194.7,62.146,-120,1984-03-14
1984,3,15,6,2155.9,279.2,234.179,38.123,226.875,31,233.75,45.5,244.6,169.2,55.32,0.802,277.8,119.4,235.625,40.5,199.8,445.9,24.134,-124.375,1984-03-15
1984,3,16,18,3093.4,382.9,232.355,38.36,223.125,30.5,231.875,52.5,235.2,141.4,58.979,0.581,526.1,219.5,235.625,42,128.8,557.8,13.003,-124.375,1984-03-16
1984,3,18,6,6114.6,536.8,217.803,37.429,190.625,25.5,243.75,36,367.7,134.8,69.864,0.872,472.2,211.7,236.25,39,285.5,-220.5,127.681,-123.75,1984-03-18
1984,3,18,12,6142.3,494.7,218.234,36.47,193.75,26.5,247.5,33,361.3,86.5,76.541,0.843,457.5,282.7,236.875,38,217,-294.8,143.641,-123.125,1984-03-18
1984,3,18,18,5949.6,435.9,220.567,36.487,197.5,27,248.75,31,309.1,80.2,75.458,0.812,403.6,243.9,236.25,45.5,319.8,99,72.795,-123.75,1984-03-18
1984,3,19,0,4186.3,617.7,223.868,37.417,206.875,28,239.375,49.5,261.2,87.9,71.403,0.79,595.8,301.4,236.25,39,229.3,-263.2,138.931,-123.75,1984-03-19
1984,3,19,12,3388,335.8,224.821,39.738,213.125,30.5,240.625,46,380.8,292.1,52.514,1,426.7,264.2,236.25,45,276.6,141.2,62.947,-123.75,1984-03-19
1984,3,19,18,2744.8,326.4,226.505,40.714,216.25,31,239.375,46,350.8,323.5,47.32,1,456.9,245.8,236.25,45.5,269.9,180.1,56.279,-123.75,1984-03-19
1984,3,20,0,3020.3,380,229.976,42.193,221.25,34,245.625,45.5,300.4,277.6,47.259,0.978,602.4,300.1,235.625,47,427.1,212.7,63.522,-124.375,1984-03-20
1984,3,20,6,2791.1,343.8,231.616,43.053,224.375,35,245.625,46.5,242,277.9,41.052,0.971,409.8,188.7,236.25,46.5,316.4,323.4,44.372,-123.75,1984-03-20
1984,3,20,12,2103.4,449.3,232.831,44.271,228.75,35.5,235,51.5,196.6,327.7,30.954,0.998,412,212.7,233.125,49.5,144.8,453.8,17.699,-126.875,1984-03-20
1984,3,20,18,2340.4,477.5,235.197,45.333,231.875,36.5,235.625,54,107.1,293.1,20.065,0.926,744.3,290.4,233.125,49.5,-121.4,570,347.981,-126.875,1984-03-20
1984,3,23,0,3094.4,425.9,231.799,50.31,223.75,36.5,228.125,60.5,83.2,193.7,23.26,0.842,502.9,153,233.75,49.5,38.6,413.2,5.339,-126.25,1984-03-23
1984,3,25,12,5770.4,797.2,215.399,40.396,186.25,25.5,240,50.5,426.3,77.6,79.685,0.88,965.4,535.1,235.625,40.5,213.6,-371.3,150.095,-124.375,1984-03-25
1984,4,7,12,3191,475.9,231.408,40.108,215.625,33.5,241.25,48.5,277,54.9,78.786,0.841,337.8,164.9,235.625,44,340.4,249.1,53.8,-124.375,1984-04-07
1984,4,7,18,2873,380.7,232.679,40.425,220,33.5,242.5,50,300.6,121,68.066,1,472.9,190.7,235.625,43,359.8,344.7,46.222,-124.375,1984-04-07
1984,4,8,0,2845.7,421.5,235.593,40.107,224.375,33.5,246.875,48,255.1,108,67.054,1,647.8,213.7,235.625,40.5,340.4,215.7,57.644,-124.375,1984-04-08
1984,4,12,12,3615.5,283.2,217.09,35.852,239.375,34,204.375,35,396.3,61.2,81.222,0.924,333.6,165.3,238.125,36.5,130.8,-194.7,146.109,-121.875,1984-04-12
1984,4,13,18,3987.1,549.4,224.532,37.615,206.875,27.5,238.75,44,308.9,286.7,47.137,0.902,628.3,350.8,235.625,43,231.5,208.7,47.974,-124.375,1984-04-13
1984,4,14,0,4186.5,624.6,226.441,38.834,209.375,26.5,238.75,49.5,241.7,278.2,40.99,0.855,584.7,311.2,235.625,47,212.2,350.2,31.214,-124.375,1984-04-14
1984,4,14,6,4137.6,678.2,228.195,40.497,212.5,25.5,238.75,54.5,166.1,275.5,31.092,0.842,480.4,235.9,233.125,49.5,22.2,559.2,2.27,-126.875,1984-04-14
1984,4,14,12,4635.2,620.5,229.895,41.661,217.5,25.5,238.125,58.5,146.3,279.7,27.614,0.893,472,210.5,233.125,49.5,12.1,565.4,1.231,-126.875,1984-04-14
1984,4,14,18,4704.1,610.9,232.079,43.96,222.5,25.5,239.375,62,106.1,278.6,20.847,0.929,434.8,187.3,233.125,49.5,-12.8,611.2,358.797,-126.875,1984-04-14
1984,4,15,0,5420.4,545.7,234.839,47.241,226.875,27,235,68.5,85.8,257.9,18.408,0.939,654.7,216.2,233.125,49.5,-69.1,500.7,352.14,-126.875,1984-04-15
1984,4,22,18,2258.2,298.3,232.233,44.334,221.875,40.5,241.875,51,297.8,72.5,76.318,1,348.2,135.2,236.25,46,331,149.9,65.629,-123.75,1984-04-22
1984,5,1,0,7266.6,888,207.323,36.422,171.25,25,241.875,29.5,498.9,84.8,80.356,0.916,904.5,617.2,235.625,43,237.5,124.9,62.261,-124.375,1984-05-01
1984,5,9,12,7369.9,482.4,210.839,36.337,184.375,28,255.625,49.5,442.5,157.5,70.408,1,827.4,543.5,235.625,40.5,267.1,-19.9,94.268,-124.375,1984-05-09
1984,5,9,18,7598.8,522.2,212.984,36.32,183.75,27.5,257.5,47.5,440.6,129,73.684,1,756.6,482.6,236.25,39.5,307.7,-50.5,99.319,-123.75,1984-05-09
1984,5,10,0,7938.4,547.8,215.97,36.619,186.25,28,258.75,42.5,431.2,115,75.066,1,863.1,560.3,235.625,40.5,281.3,-15,93.052,-124.375,1984-05-10
1984,5,10,6,7649.1,550.5,220.248,37.102,191.875,30,263.125,42.5,428.5,83.9,78.918,0.996,795.7,521.5,236.25,39,211.8,-108,117.023,-123.75,1984-05-10
1984,5,10,12,7062.9,619.2,224.647,37.558,195.625,30,267.5,41,427.2,67.6,81.01,0.98,959.2,604,235.625,40.5,366.1,-49.6,97.724,-124.375,1984-05-10
1984,5,10,18,6706.2,575.5,225.745,37.37,195,29.5,261.25,40,398.6,63,81.016,0.962,841,508.1,235.625,40.5,498,-14.4,91.656,-124.375,1984-05-10
1984,5,11,0,6891,574.6,228.175,37.486,198.125,30,261.875,42,374.5,54.5,81.719,0.945,841,527.9,235.625,40.5,623.8,156.1,75.948,-124.375,1984-05-11
1984,5,12,18,2536.5,253.2,227.061,36.944,218.125,31,238.75,43.5,278.6,246.5,48.499,1,314.2,141.6,235.625,42.5,166.8,233,35.594,-124.375,1984-05-12
1984,5,13,0,2282.3,375.5,231.086,39.124,222.5,33,240,47.5,239.9,230.6,46.136,1,309,150.3,235.625,43.5,149,225.7,33.431,-124.375,1984-05-13
1984,5,13,6,2617,352.1,234.972,41.468,225.625,34,248.75,43,221.9,197.9,48.265,1,456.9,156.7,235.625,43,314,351.4,41.782,-124.375,1984-05-13
1984,5,19,0,9490,650.7,199.974,36.768,154.375,25.5,246.875,49.5,568.7,216.5,69.159,0.993,477.5,228.5,236.25,45.5,295.7,154.6,62.397,-123.75,1984-05-19
1984,5,19,6,9347.9,603.2,201.895,37.706,157.5,26.5,249.375,48,543.3,203.8,69.437,0.963,250.8,89.4,235.625,44,502.2,183.2,69.96,-124.375,1984-05-19
1984,5,19,12,4678.8,703.3,229.107,42.078,205.625,33.5,251.875,46,375.9,151.8,68.009,0.92,665.7,454.1,235.625,44,621.5,293.1,64.751,-124.375,1984-05-19
1984,5,19,18,4564.5,680.4,232.818,43.058,210,33.5,252.5,46.5,299.4,125,67.341,0.91,1506.9,876.2,235.625,44,732,583.8,51.425,-124.375,1984-05-19
1984,5,20,0,4789.2,493.4,237.551,42.651,211.875,33.5,256.25,46,316.2,75.4,76.59,0.977,697.8,266.4,235.625,42.5,439.6,295.6,56.082,-124.375,1984-05-20
1984,5,20,6,4451.7,592.9,242.518,44.47,215.625,33.5,251.25,58,225.8,51.1,77.25,0.805,2348.9,672,236.25,39.5,397.7,-66.8,99.532,-123.75,1984-05-20
1984,5,21,6,7875.6,636.2,226.475,40.172,190,34,270,48,411.8,64.2,81.136,0.963,903.9,358.9,235.625,40.5,213.6,-133.4,121.989,-124.375,1984-05-21
1984,5,21,18,9359.2,561.3,232.344,40.209,190,34,278.125,48.5,396.8,77.8,78.915,0.932,740.3,249.8,235.625,40.5,426.2,-201.6,115.311,-124.375,1984-05-21
1984,5,22,0,8188.5,798.1,241.762,39.496,273.125,24,193.125,34.5,325.4,128.4,68.459,0.836,789.5,143.2,235.625,40.5,400.6,-195.4,115.995,-124.375,1984-05-22
1984,5,22,18,3883.6,777.6,230.091,41.265,209.375,33.5,245.625,43.5,214.5,98.9,65.237,0.714,2249,433.7,235.625,43,538.9,385.2,54.441,-124.375,1984-05-22
1984,5,23,0,4126.4,807.4,232.265,41.007,211.25,33.5,249.375,45.5,200.8,62.1,72.815,0.742,3148.5,425.4,235.625,42,498.9,356.8,54.428,-124.375,1984-05-23
1984,5,23,12,7881.5,767.4,208.493,36.58,172.5,32,255,46.5,384,77,78.659,0.896,916.4,541,236.875,38.5,310.7,24.2,85.538,-123.125,1984-05-23
1984,5,23,18,8474.2,1008.4,211.194,34.244,175.625,31.5,258.75,47,196.3,65.5,71.549,0.727,2689.1,444.4,237.5,37.5,206.4,-45.7,102.482,-122.5,1984-05-23
1984,5,24,0,8711.6,1183.4,216.119,34.537,179.375,30.5,270.625,47,185.8,77,67.482,0.726,2764.9,706.8,236.25,39,346.3,-35.1,95.789,-123.75,1984-05-24
1984,5,24,6,8072.4,1357.9,221.482,34.72,261.875,22,183.75,30.5,155.6,62.5,68.11,0.658,2915.8,570.6,238.125,37,304.6,-123.1,112.006,-121.875,1984-05-24
1984,5,24,12,8565.9,1225.8,224.656,35.91,188.75,30.5,274.375,47,194.5,65.7,71.343,0.689,2978.4,450,236.25,39,209.8,-162.3,127.729,-123.75,1984-05-24
1984,5,24,18,9100.5,1159.1,228.597,35.957,203.75,19.5,283.125,46,171.8,63.4,69.749,0.66,2801.2,439.7,236.25,39,215.6,-233.3,137.269,-123.75,1984-05-24
1984,5,28,6,3006.6,449.3,225.819,45.395,215,33,227.5,57,216.7,269.9,38.767,0.907,297.8,150.5,233.125,49.5,260.2,203.6,51.957,-126.875,1984-05-28
1984,5,29,0,2637,428.5,237.055,50.726,226.25,41,240.625,59.5,188.8,159.1,49.868,1,668.7,165.3,233.75,49.5,279.3,332.5,40.033,-126.25,1984-05-29
1984,6,3,12,11282.3,628.1,180.096,33.322,126.25,25,235.625,40,680.9,189.4,74.455,0.992,636.4,435.2,235.625,42,86.6,-211.7,157.761,-124.375,1984-06-03
1984,6,3,18,12559.1,597.6,183.918,33.685,130,22.5,240,34.5,640.8,150.4,76.79,0.98,743.7,487.6,235.625,40.5,207,-246,139.917,-124.375,1984-06-03
1984,6,4,0,12142.2,632.4,188.549,34.015,130,24,240,33,616.9,136.6,77.516,0.98,851.5,592.1,236.25,39,332.4,-258.2,127.837,-123.75,1984-06-04
1984,6,4,6,11819.6,645,192.506,34.181,134.375,25,241.25,30.5,612.6,74.5,83.066,0.978,841.6,658.7,235.625,40.5,581.6,-51.1,95.024,-124.375,1984-06-04
1984,6,5,6,14093.9,786,220.11,35.338,271.25,23,147.5,26,413,99.5,76.454,0.745,1494.2,1002.5,241.25,34,561.6,-218.5,111.255,-118.75,1984-06-05
1984,6,5,18,12525.1,898.3,226.59,35.577,274.375,24,151.875,24.5,358,86.2,76.459,0.733,1822.5,805.7,243.75,31,369.1,-117.5,107.66,-116.25,1984-06-05
1984,6,6,0,12623.1,970.3,232.446,35.094,274.375,17,154.375,24.5,298.7,102.7,71.021,0.691,2473.1,525.4,235.625,40.5,643.6,103.4,80.869,-124.375,1984-06-06
1984,6,6,6,13194.8,994.1,239.243,34.431,273.125,17,156.875,24,249,109.2,66.32,0.637,2197.3,571.8,236.25,39,774.4,98.7,82.735,-123.75,1984-06-06
1984,6,6,12,11749,1148.7,240.495,35.93,272.5,20,161.25,24.5,214.6,116.8,61.435,0.593,1947.3,414.3,238.125,37,702.7,54.2,85.592,-121.875,1984-06-06
1984,6,6,18,11331.8,1124.8,240.312,36.654,271.875,21.5,163.75,24,177.7,106.5,59.054,0.572,1850.1,356.2,239.375,34.5,530.1,-178.6,108.616,-120.625,1984-06-06
1984,6,7,0,11183.5,1155.5,238.581,36.538,166.875,24,286.25,41.5,153.9,108.7,54.764,0.571,1138.2,196.5,241.875,33.5,426.2,-106.5,104.032,-118.125,1984-06-07
1984,6,11,0,6674.7,268,205.113,35.37,173.75,24.5,236.875,40.5,313.3,117.9,69.384,0.842,124.6,54.9,236.25,39,86.6,-179.4,154.226,-123.75,1984-06-11
1984,6,23,18,3068,282.6,231.875,47.477,220,35,240.625,55.5,130.9,214.7,31.381,0.943,180.5,66.8,233.75,49.5,100.1,398.7,14.1,-126.25,1984-06-23
1984,6,24,0,2885,335.5,234.825,49.774,224.375,37,243.75,57,116.1,197.9,30.397,0.977,531.8,132.4,235,49,172.6,327.7,27.775,-125,1984-06-24
1984,6,27,0,5461.7,711.5,220.359,44.401,196.25,37,248.125,49,385.9,147.8,69.05,0.935,764.3,533.7,236.25,46,254.7,93.6,69.823,-123.75,1984-06-27
1984,6,28,0,3268.5,741.8,232.31,47.9,218.125,36.5,245,56.5,229.4,198.2,49.169,0.884,1709.1,605.1,235.625,48.5,363,477.5,37.245,-124.375,1984-06-28
1984,6,28,6,5398,671.5,239.976,54.064,216.25,36.5,268.125,71,121.2,150.5,38.838,0.798,2672.7,431.2,235.625,48.5,343.9,463.8,36.555,-124.375,1984-06-28
1984,6,28,12,5721.9,559.9,243.747,54.95,215,34,274.375,70,146.9,148.8,44.624,0.834,2085.8,409,236.25,46.5,297.9,343.2,40.958,-123.75,1984-06-28
1984,6,28,18,6706.8,579.3,249.1,56.645,227.5,34.5,271.875,83,133.1,163.6,39.127,0.895,1969.1,624.3,236.25,46,173.4,366.3,25.328,-123.75,1984-06-28
1984,6,29,0,7992.8,566,252.245,56.979,228.75,34.5,326.25,83.5,151.6,177.7,40.465,0.933,928.6,256.4,235.625,43,259.9,444.1,30.339,-124.375,1984-06-29
1984,6,29,6,7038.5,727.5,253.468,54.538,235.625,31,311.875,83,143.4,158.9,42.079,0.867,314.5,75,235.625,42,237.2,284.3,39.84,-124.375,1984-06-29
1984,7,1,0,8402.8,734.9,222.97,47.471,172.5,34,266.25,52.5,317.1,131.5,67.478,0.766,1778.9,345.6,233.125,49.5,436.2,277.6,57.525,-126.875,1984-07-01
1984,7,1,6,9364.7,774.6,219.358,47.052,157.5,35,261.875,44.5,289.4,67.6,76.847,0.756,2017.6,1132.8,235.625,48,659.6,10.7,89.072,-124.375,1984-07-01
1984,7,1,12,9595.6,677.4,219.777,47.932,161.25,35,267.5,51,292.5,87.7,73.304,0.778,347.5,233.5,235.625,48,563.3,157.4,74.387,-124.375,1984-07-01
1984,7,1,18,8676.1,382.4,203.806,40.56,163.75,34.5,256.875,49,520.4,89.4,80.249,1,228.9,134.9,235.625,48,469.2,64.5,82.178,-124.375,1984-07-01
1984,7,2,0,8614.4,735.5,220.276,47.84,171.875,32.5,274.375,61,267.1,74.7,74.372,0.762,242.8,138.8,236.25,46.5,321.6,-65.9,101.573,-123.75,1984-07-02
1984,7,2,6,9105.5,372.4,207.349,40.313,170.625,33.5,265,49,465.7,92.9,78.721,0.991,297.8,151.6,236.25,46,224.7,-163.1,125.97,-123.75,1984-07-02
1984,7,2,12,5491.3,322.1,237.459,45.885,207.5,40.5,268.125,50.5,320.5,57,79.908,0.929,227.5,38.1,235.625,47,232.5,-122.3,117.736,-124.375,1984-07-02
1984,7,3,18,2545.7,300.5,220.91,44.589,210,39.5,236.875,46.5,488.2,222.2,65.526,0.993,364.7,223.2,235.625,47,265.2,-60.2,102.794,-124.375,1984-07-03
1984,7,4,0,2776.9,383,226.119,45.832,213.75,40.5,243.125,49.5,422.7,155.1,69.853,0.999,415,224,235.625,47.5,344.1,-23.8,93.963,-124.375,1984-07-04
1984,7,4,6,2943.4,341.3,230.252,46.337,216.875,41.5,247.5,50,406.4,113.8,74.354,1,454.8,216.1,235.625,47.5,519,50.3,84.466,-124.375,1984-07-04
1984,7,4,12,2734.8,375.1,234.232,47.08,221.25,43,250,47,359.3,83.8,76.878,0.984,798.9,251.5,235.625,47.5,477.1,2.2,89.731,-124.375,1984-07-04
1984,8,7,12,5160.1,532.6,220.736,42.303,196.25,32.5,245.625,50,413.4,228.9,61.026,0.958,515.2,312.8,234.375,49,296,346.3,40.523,-125.625,1984-08-07
1984,8,15,18,2951.1,288.2,224.575,39.321,210,38,238.75,46,404.2,62.9,81.154,0.967,448.1,235.5,236.25,45.5,142,202.2,35.077,-123.75,1984-08-15
1984,8,16,0,3729.7,310.2,226.624,40.126,208.75,37.5,241.25,50,311.3,100,72.19,0.837,350.9,160.2,235.625,47,142.1,311.7,24.504,-124.375,1984-08-16
1984,8,16,6,3336.8,321.2,227.407,39.654,209.375,36.5,240,49,283.7,103,70.037,0.773,404.2,157.6,235.625,47,115.6,332.3,19.186,-124.375,1984-08-16
1984,8,16,12,3616.5,365.4,227.274,39.89,206.25,37,240,51.5,249.1,116.2,64.992,0.752,372.3,154.9,235.625,44,152,372.1,22.217,-124.375,1984-08-16
1984,8,16,18,3103.6,379.1,232.094,42.607,218.75,35,243.75,52.5,164.2,194.5,40.18,0.838,191.7,53.7,235.625,47,-40.6,406.6,354.301,-124.375,1984-08-16
1984,8,17,0,3998.9,346.7,228.538,41.933,204.375,36,242.5,53,171.6,145.9,49.639,0.635,232.9,76.6,233.125,49.5,-275.3,419.8,326.739,-126.875,1984-08-17
1984,8,27,0,6986.9,1062.7,262.154,50.509,231.25,29,302.5,55,270.7,123,65.56,0.865,3628.4,985.4,235.625,48.5,594.5,259.2,66.445,-124.375,1984-08-27
1984,8,27,12,8837.7,866.7,260.646,38.266,241.25,7.5,303.125,64,201.1,155,52.37,0.681,2432.6,658,235.625,47,596.5,241.5,67.96,-124.375,1984-08-27
1984,8,28,6,3838.1,708.9,240.854,19.94,238.75,10,239.375,38.5,-143.6,193.5,323.421,0.527,1692.3,546,240,34.5,-109.7,243.8,335.778,-120,1984-08-28
1984,9,4,12,2246.8,307.1,231.159,42.537,224.375,34,239.375,49,237.5,289.2,39.389,1,563.8,237.1,236.25,46.5,235.4,332.3,35.314,-123.75,1984-09-04
1984,9,4,18,2919.5,375.3,234.898,44.286,225.625,34,238.125,56.5,157,237,33.517,0.994,795.9,244.4,236.25,45.5,166.8,393.5,22.971,-123.75,1984-09-04
1984,9,5,0,2648.9,573.4,236.243,45.337,228.125,35.5,239.375,54.5,179.3,251.4,35.494,0.997,1036.8,340.3,235.625,44,304.7,451.8,33.995,-124.375,1984-09-05
1984,9,5,12,2699.7,964.5,240.575,43.098,243.75,30,243.75,54,142.1,149.1,43.621,0.898,1238.5,309.5,235.625,47,230.6,303.2,37.25,-124.375,1984-09-05
1984,9,5,18,7244.5,799,211.416,42.666,180.625,31,255.625,49,423.6,209,63.746,0.924,1011.3,788.6,236.25,45,369.2,524.8,35.126,-123.75,1984-09-05
1984,9,6,0,7753.9,697.1,212.417,42.666,181.875,27.5,256.25,47,478.2,201.1,67.189,0.963,1037,833.6,235.625,42.5,571.5,322.6,60.555,-124.375,1984-09-06
1984,9,6,6,7239.5,710.3,215.774,43.011,183.75,28.5,258.75,43.5,488.4,164.3,71.409,0.968,949,740.4,236.25,41.5,394.6,25.7,86.271,-123.75,1984-09-06
1984,9,6,12,8042,675.9,218.85,43.021,185.625,30,263.125,41,486.3,125.6,75.517,0.956,934.4,744.9,235.625,40.5,348.5,-174.2,116.56,-124.375,1984-09-06
1984,9,6,18,8046.5,690.3,224.196,43.959,186.25,30,267.5,41,419.7,124.7,73.453,0.857,694.4,493.9,235.625,42,358.5,-224.1,122.012,-124.375,1984-09-06
1984,9,7,0,7636.5,820.9,229.793,44.573,187.5,32.5,268.75,40,363.1,91.4,75.867,0.801,1327.9,479.3,235.625,42.5,443.7,-289.1,123.087,-124.375,1984-09-07
1984,9,8,0,8053.8,828.8,250.498,45.369,197.5,36.5,290.625,56.5,267,89.3,71.51,0.782,825,151,235.625,47,752.4,63.1,85.208,-124.375,1984-09-08
1984,9,11,18,3311.3,1041.6,247.186,35.62,229.375,25.5,260,45.5,92.2,116.9,38.258,0.752,1394.8,289.6,243.125,32,-107.8,362.5,343.444,-116.875,1984-09-11
1984,9,12,0,4368.2,954.1,246.621,38.15,216.875,37.5,265.625,40,180.7,126.9,54.909,0.749,1153.9,228.4,243.125,32,-117.1,374,342.62,-116.875,1984-09-12
1984,9,17,6,4277.4,553.7,235.654,48.137,216.25,37,255,54.5,335.6,153.8,65.384,0.986,549.3,287.6,235.625,48.5,597.1,443.2,53.415,-124.375,1984-09-17
1984,9,17,12,3966.5,546.7,240.432,49.881,221.25,40,260,55,333.3,106.2,72.333,1,636.3,219.7,234.375,49,430.2,289.3,56.077,-125.625,1984-09-17
1984,10,6,12,5410.3,1063.4,220.571,39.835,195,31,238.75,63.5,346.3,279.1,51.128,0.872,1572.1,1103.9,236.25,45,298.1,341.8,41.098,-123.75,1984-10-06
1984,10,6,18,4875.1,1140.7,223.942,41.743,200,30,242.5,65.5,271.8,343.2,38.379,0.79,1236.1,907.9,236.25,46,263.4,513.2,27.167,-123.75,1984-10-06
1984,10,7,6,4305,1167,226.554,43.87,214.375,28,228.75,61.5,228.1,353.6,32.826,0.831,1955.1,1242.4,235.625,47,252.7,958.7,14.767,-124.375,1984-10-07
1984,10,7,12,5366.6,1013,228.092,44.948,214.375,28,248.75,58.5,231.1,332.4,34.807,0.839,2203.2,1207.6,235.625,47,350.1,977.3,19.71,-124.375,1984-10-07
1984,10,7,18,6026,946.8,231.367,47.026,216.25,28,250.625,73,204,321.9,32.364,0.865,2097,1116.6,234.375,49,211.6,1091.7,10.97,-125.625,1984-10-07
1984,10,8,0,6102.1,863.3,234.471,48.466,217.5,28,260,69,211.7,295.9,35.585,0.903,1994.2,992.8,235.625,47,370.3,1016.2,20.02,-124.375,1984-10-08
1984,10,8,6,6386.3,795.8,238.588,50.538,221.25,29,265.625,69.5,204.5,259.2,38.277,0.951,1914.2,663,235.625,47,236.5,1209.3,11.063,-124.375,1984-10-08
1984,10,8,12,6444.7,660.5,244.463,52.007,223.125,29,266.875,77,219.4,210.9,46.134,0.957,1109.5,364.9,235.625,42,244.3,829.6,16.411,-124.375,1984-10-08
1984,10,8,18,6870.4,635.6,249.352,54.324,226.25,30,271.25,77.5,206.2,169.6,50.564,0.949,1049.9,325.7,236.25,39.5,204.1,451.3,24.334,-123.75,1984-10-08
1984,10,9,0,7029.5,600.4,252.62,55.174,229.375,30.5,280.625,75,198,126.7,57.383,0.867,1297.9,367.9,235.625,48,145.2,401.7,19.868,-124.375,1984-10-09
1984,10,9,12,9317.2,598.8,191.503,36.189,158.75,22.5,237.5,45,479.3,331.3,55.352,0.824,232.9,124.3,233.125,49.5,-78.3,605.8,352.637,-126.875,1984-10-09
1984,10,9,18,8819.8,676.6,194.669,37.444,160,23.5,241.875,52.5,470.3,323.5,55.48,0.81,388.2,176.4,235.625,47,174.3,705,13.891,-124.375,1984-10-09
1984,10,10,0,8449.4,683.5,195.528,37.44,163.125,26,241.875,47.5,529.3,301.6,60.32,0.866,596.6,345.7,235.625,44,471.6,649.5,35.983,-124.375,1984-10-10
1984,10,10,6,9009.2,786.1,199.386,38.439,165,26.5,253.125,53,443.3,271.3,58.539,0.826,869.6,516.9,235.625,42.5,434.1,704.1,31.655,-124.375,1984-10-10
1984,10,10,12,12410.1,723.2,207.332,40.185,166.25,25,293.75,48.5,424.8,157.7,69.634,0.849,704.4,239.6,235.625,40.5,311.5,700.3,23.98,-124.375,1984-10-10
1984,10,10,18,11119.7,777.3,209.185,40.122,168.125,28,290,58.5,426.1,138.8,71.964,0.898,1107,624,236.25,39,367.1,501.5,36.203,-123.75,1984-10-10
1984,10,11,0,7539,907.5,205.398,36.938,170,28.5,246.875,53,523.5,110.8,78.045,0.913,861.6,701.2,237.5,37.5,405.6,340.9,49.95,-122.5,1984-10-11
